Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
8/27/1986,0.163504004,0.165178999,0.161829993,0.165178999,0.127336159,147033600,0,0
8/28/1986,0.165178999,0.169643,0.164620996,0.168527007,0.1299171,219699200,0,0
8/29/1986,0.167969003,0.169643,0.164620996,0.165178999,0.127336159,135228800,0,0
9/2/1986,0.165737003,0.165737003,0.155134007,0.155134007,0.119592451,232960000,0,0
9/3/1986,0.155134007,0.155691996,0.152344003,0.155134007,0.119592451,117488000,0,0
9/4/1986,0.15625,0.158482,0.155134007,0.158482,0.122173458,198800000,0,0
9/5/1986,0.159040004,0.160155997,0.15625,0.156808004,0.120883018,98492800,0,0
9/8/1986,0.15625,0.15625,0.150112003,0.155134007,0.119592451,126201600,0,0
9/9/1986,0.154576004,0.160714,0.154576004,0.159597993,0.123033717,150774400,0,0
9/10/1986,0.159040004,0.160155997,0.155134007,0.15625,0.120452806,75667200,0,0
9/11/1986,0.154576004,0.155134007,0.145089,0.145647004,0.11227899,134355200,0,0
9/12/1986,0.145089,0.146204993,0.141740993,0.141740993,0.109267823,228480000,0,0
9/15/1986,0.143972993,0.147879004,0.142857,0.147879004,0.11399959,222723200,0,0
9/16/1986,0.147879004,0.156808004,0.145089,0.155691996,0.120022677,246400000,0,0
9/17/1986,0.155691996,0.15625,0.152902007,0.152902007,0.117871836,116860800,0,0
9/18/1986,0.152902007,0.154018,0.150670007,0.151786,0.117011555,99030400,0,0
9/19/1986,0.150670007,0.151227996,0.148438007,0.150112003,0.11572101,127612800,0,0
9/22/1986,0.149553999,0.157923996,0.149553999,0.157365993,0.121313132,239680000,0,0
9/23/1986,0.157365993,0.161829993,0.156808004,0.161272004,0.124324292,338240000,0,0
9/24/1986,0.161272004,0.162387997,0.151786,0.156808004,0.120883018,176870400,0,0
9/25/1986,0.156808004,0.157365993,0.150112003,0.154018,0.118732065,187801600,0,0
9/26/1986,0.152344003,0.153459996,0.151227996,0.152902007,0.117871836,70022400,0,0
9/29/1986,0.150112003,0.151227996,0.141183004,0.145089,0.111848786,208947200,0,0
9/30/1986,0.146762997,0.151227996,0.145647004,0.149553999,0.115290865,180790400,0,0
10/1/1986,0.148995996,0.154018,0.148995996,0.152344003,0.117441662,138588800,0,0
10/2/1986,0.150670007,0.153459996,0.149553999,0.152344003,0.117441662,94819200,0,0
10/3/1986,0.153459996,0.155134007,0.148995996,0.150670007,0.116151236,138745600,0,0
10/6/1986,0.150670007,0.152902007,0.150112003,0.152344003,0.117441662,94505600,0,0
10/7/1986,0.151786,0.152344003,0.146762997,0.147321001,0.113569453,127993600,0,0
10/8/1986,0.146762997,0.147321001,0.143972993,0.146204993,0.112709135,111574400,0,0
10/9/1986,0.146204993,0.148438007,0.145647004,0.147321001,0.113569453,77952000,0,0
10/10/1986,0.146762997,0.148995996,0.144530997,0.148438007,0.114430554,58531200,0,0
10/13/1986,0.147879004,0.154576004,0.147321001,0.154576004,0.119162314,99680000,0,0
10/14/1986,0.154576004,0.157365993,0.150670007,0.151786,0.117011555,199337600,0,0
10/15/1986,0.149553999,0.149553999,0.146204993,0.148995996,0.114860721,205408000,0,0
10/16/1986,0.148995996,0.151227996,0.148438007,0.150112003,0.11572101,135766400,0,0
10/17/1986,0.150670007,0.151786,0.148995996,0.150112003,0.11572101,151872000,0,0
10/20/1986,0.149553999,0.150112003,0.146762997,0.146762997,0.113139257,148982400,0,0
10/21/1986,0.147321001,0.147321001,0.145647004,0.146204993,0.112709135,113724800,0,0
10/22/1986,0.146204993,0.146762997,0.143972993,0.145089,0.111848786,94483200,0,0
10/23/1986,0.145089,0.147879004,0.145089,0.147879004,0.11399959,123132800,0,0
10/24/1986,0.147879004,0.148438007,0.146204993,0.147321001,0.113569453,75331200,0,0
10/27/1986,0.149553999,0.151786,0.148438007,0.151786,0.117011555,151200000,0,0
10/28/1986,0.151786,0.152344003,0.147321001,0.148995996,0.114860721,142240000,0,0
10/29/1986,0.149553999,0.149553999,0.147879004,0.148995996,0.114860721,85433600,0,0
10/30/1986,0.149553999,0.155134007,0.148995996,0.152902007,0.117871836,293440000,0,0
10/31/1986,0.152902007,0.155691996,0.152902007,0.154576004,0.119162314,121296000,0,0
11/3/1986,0.155134007,0.156808004,0.154576004,0.15625,0.120452806,151827200,0,0
11/4/1986,0.155691996,0.160155997,0.151227996,0.159597993,0.123033717,246400000,0,0
11/5/1986,0.159597993,0.165737003,0.158482,0.165178999,0.127336159,624960000,0,0
11/6/1986,0.163504004,0.164620996,0.159597993,0.161272004,0.124324292,331520000,0,0
11/7/1986,0.160714,0.161272004,0.155691996,0.159597993,0.123033717,143158400,0,0
11/10/1986,0.160155997,0.160155997,0.156808004,0.157923996,0.121743344,105884800,0,0
11/11/1986,0.158482,0.159597993,0.157365993,0.158482,0.122173458,50176000,0,0
11/12/1986,0.159597993,0.163504004,0.159040004,0.163504004,0.126044914,130995200,0,0
11/13/1986,0.162946001,0.162946001,0.158482,0.158482,0.122173458,137513600,0,0
11/14/1986,0.158482,0.158482,0.155691996,0.157365993,0.121313132,135116800,0,0
11/17/1986,0.157365993,0.165178999,0.15625,0.162387997,0.12518461,141680000,0,0
11/18/1986,0.162387997,0.164063007,0.156808004,0.157923996,0.121743344,170060800,0,0
11/19/1986,0.156808004,0.157365993,0.154018,0.15625,0.120452806,302400000,0,0
11/20/1986,0.155691996,0.157923996,0.155691996,0.157365993,0.121313132,295680000,0,0
11/21/1986,0.157365993,0.161829993,0.156808004,0.160714,0.123894088,286720000,0,0
11/24/1986,0.161829993,0.170201004,0.160714,0.169643,0.130777493,376320000,0,0
11/25/1986,0.169643,0.180245996,0.169643,0.179688007,0.13852112,848960000,0,0
11/26/1986,0.179129004,0.184152007,0.178571001,0.180803999,0.139381424,506240000,0,0
11/28/1986,0.180803999,0.181362003,0.176897004,0.178571001,0.137659997,220550400,0,0
12/1/1986,0.178571001,0.179129004,0.174665004,0.179129004,0.138090238,347200000,0,0
12/2/1986,0.180803999,0.186384007,0.178571001,0.185268,0.142822742,369600000,0,0
12/3/1986,0.185826004,0.191964,0.185268,0.190847993,0.14712432,336000000,0,0
12/4/1986,0.190290004,0.190847993,0.1875,0.189732,0.146263987,268800000,0,0
12/5/1986,0.190290004,0.195313007,0.189732,0.195313007,0.150566399,262080000,0,0
12/8/1986,0.194754004,0.195870996,0.189173996,0.189732,0.146263987,347200000,0,0
12/9/1986,0.189173996,0.190290004,0.183594003,0.189173996,0.145833865,302400000,0,0
12/10/1986,0.189173996,0.195313007,0.1875,0.194196001,0.149705291,244160000,0,0
12/11/1986,0.194754004,0.195870996,0.190290004,0.191405997,0.147554472,226240000,0,0
12/12/1986,0.191405997,0.191964,0.184152007,0.184152007,0.141962379,180118400,0,0
12/15/1986,0.183036,0.186384007,0.180245996,0.186384007,0.143683046,209059200,0,0
12/16/1986,0.185826004,0.189732,0.185826004,0.189732,0.146263987,151939200,0,0
12/17/1986,0.189173996,0.189732,0.182477996,0.184152007,0.141962379,151110400,0,0
12/18/1986,0.183594003,0.186941996,0.181920007,0.184709996,0.142392531,175056000,0,0
12/19/1986,0.184709996,0.189732,0.184709996,0.188058004,0.144973516,199091200,0,0
12/22/1986,0.1875,0.189732,0.186384007,0.188058004,0.144973516,164371200,0,0
12/23/1986,0.188615993,0.189173996,0.186941996,0.188058004,0.144973516,244160000,0,0
12/24/1986,0.1875,0.188058004,0.185826004,0.186941996,0.144113228,95760000,0,0
12/26/1986,0.186941996,0.186941996,0.183036,0.183036,0.14110209,89868800,0,0
12/29/1986,0.183036,0.183594003,0.179688007,0.180803999,0.139381424,117644800,0,0
12/30/1986,0.180803999,0.185268,0.180245996,0.183036,0.14110209,148153600,0,0
12/31/1986,0.183036,0.184709996,0.180245996,0.180803999,0.139381424,132563200,0,0
1/2/1987,0.180245996,0.183594003,0.179129004,0.182477996,0.140671924,120870400,0,0
1/5/1987,0.184152007,0.193079993,0.183036,0.191964,0.147984698,239680000,0,0
1/6/1987,0.192522004,0.196428999,0.190290004,0.195313007,0.150566399,324800000,0,0
1/7/1987,0.195870996,0.200334996,0.194754004,0.199777007,0.154007703,434560000,0,0
1/8/1987,0.199777007,0.201451004,0.198661,0.199777007,0.154007703,291200000,0,0
1/9/1987,0.199777007,0.204240993,0.198102996,0.202566996,0.156158522,239680000,0,0
1/12/1987,0.203125,0.204240993,0.199777007,0.203125,0.156588629,232960000,0,0
1/13/1987,0.201451004,0.202566996,0.199219003,0.199219003,0.153577521,211724800,0,0
1/14/1987,0.199219003,0.215402007,0.198661,0.214844003,0.165622845,504000000,0,0
1/15/1987,0.215402007,0.229352996,0.214286,0.222655997,0.17164512,546560000,0,0
1/16/1987,0.223214,0.223214,0.213170007,0.217634007,0.16777353,407680000,0,0
1/19/1987,0.217634007,0.237165004,0.213727996,0.237165004,0.182829991,362880000,0,0
1/20/1987,0.245536,0.248884007,0.229911,0.230469003,0.177668095,775040000,0,0
1/21/1987,0.227120996,0.228237003,0.21875,0.21875,0.168633938,533120000,0,0
1/22/1987,0.218191996,0.234933004,0.216518,0.234375,0.180679157,472640000,0,0
1/23/1987,0.234375,0.236607,0.224329993,0.224329993,0.172935501,459200000,0,0
1/26/1987,0.223214,0.225446001,0.220982,0.222097993,0.171214879,351680000,0,0
1/27/1987,0.223214,0.237165004,0.222655997,0.235490993,0.181539491,378560000,0,0
1/28/1987,0.236607,0.248884007,0.232701004,0.247209996,0.190573692,414400000,0,0
1/29/1987,0.249441996,0.255580008,0.238280997,0.241629004,0.18627131,557760000,0,0
1/30/1987,0.241071001,0.249441996,0.234933004,0.247768,0.191003829,409920000,0,0
2/2/1987,0.247768,0.25,0.242188007,0.249441996,0.192294344,246400000,0,0
2/3/1987,0.25,0.250557989,0.244420007,0.247768,0.191003829,178617600,0,0
2/4/1987,0.247768,0.247768,0.242745996,0.245536,0.189283267,217840000,0,0
2/5/1987,0.245536,0.246094003,0.237165004,0.240512997,0.185410962,340480000,0,0
2/6/1987,0.241071001,0.241071001,0.236048996,0.241071001,0.185841173,293440000,0,0
2/9/1987,0.236048996,0.238280997,0.233259007,0.234933004,0.181109414,157001600,0,0
2/10/1987,0.234375,0.235490993,0.230469003,0.235490993,0.181539491,166790400,0,0
2/11/1987,0.236607,0.253347993,0.235490993,0.252231985,0.194445223,342720000,0,0
2/12/1987,0.254464,0.267298996,0.254464,0.261718988,0.201758608,710080000,0,0
2/13/1987,0.261718988,0.279018015,0.258929014,0.277343988,0.213803947,510720000,0,0
2/17/1987,0.277343988,0.296875,0.276228011,0.296317011,0.228430167,409920000,0,0
2/18/1987,0.297432989,0.300781012,0.282923996,0.283481985,0.218535647,470400000,0,0
2/19/1987,0.283481985,0.283481985,0.275669992,0.278459996,0.214664221,313600000,0,0
2/20/1987,0.278459996,0.279018015,0.270646989,0.273438007,0.210792869,190646400,0,0
2/23/1987,0.271762997,0.286830008,0.266182989,0.281807989,0.217245251,351680000,0,0
2/24/1987,0.282366008,0.294643015,0.281807989,0.292411,0.225419,356160000,0,0
2/25/1987,0.292411,0.310268015,0.288504004,0.308593988,0.237894461,454720000,0,0
2/26/1987,0.310268015,0.318637997,0.303570986,0.308593988,0.237894461,499520000,0,0
2/27/1987,0.308593988,0.316964,0.302455008,0.3125,0.240905613,405440000,0,0
3/2/1987,0.313616008,0.314731985,0.299106985,0.301339,0.232301682,396480000,0,0
3/3/1987,0.301339,0.304129004,0.289063007,0.290179014,0.223698393,436800000,0,0
3/4/1987,0.293527007,0.304688007,0.291853011,0.301896989,0.2327317,448000000,0,0
3/5/1987,0.301339,0.308036,0.300222993,0.305804014,0.235743672,338240000,0,0
3/6/1987,0.300222993,0.305245996,0.297991008,0.300222993,0.231441274,176377600,0,0
3/9/1987,0.296875,0.297991008,0.287945986,0.288504004,0.222407162,255360000,0,0
3/10/1987,0.287945986,0.298548996,0.287945986,0.297991008,0.229720816,244160000,0,0
3/11/1987,0.300222993,0.303570986,0.295758992,0.295758992,0.227999985,218467200,0,0
3/12/1987,0.294643015,0.295758992,0.284040004,0.291294992,0.224558726,302400000,0,0
3/13/1987,0.291294992,0.294643015,0.283481985,0.283481985,0.218535647,197612800,0,0
3/16/1987,0.283481985,0.291294992,0.279018015,0.291294992,0.224558726,246400000,0,0
3/17/1987,0.292411,0.303570986,0.290179014,0.299106985,0.230580941,244160000,0,0
3/18/1987,0.300222993,0.301339,0.289063007,0.294643015,0.227139562,302400000,0,0
3/19/1987,0.293527007,0.305804014,0.292411,0.305245996,0.23531349,206729600,0,0
3/20/1987,0.304688007,0.311383992,0.304688007,0.304688007,0.234883323,347200000,0,0
3/23/1987,0.303570986,0.304688007,0.295758992,0.301339,0.232301682,246400000,0,0
3/24/1987,0.302455008,0.305804014,0.295758992,0.295758992,0.227999985,268800000,0,0
3/25/1987,0.296875,0.299106985,0.291294992,0.297991008,0.229720816,273280000,0,0
3/26/1987,0.297991008,0.302455008,0.296875,0.300222993,0.231441274,143024000,0,0
3/27/1987,0.300222993,0.301339,0.289063007,0.290179014,0.223698393,133907200,0,0
3/30/1987,0.283481985,0.286830008,0.277902007,0.279018015,0.215094492,259840000,0,0
3/31/1987,0.277902007,0.289063007,0.277902007,0.287945986,0.22197704,273280000,0,0
4/1/1987,0.28125,0.299106985,0.278459996,0.297991008,0.229720816,217862400,0,0
4/2/1987,0.304688007,0.320313007,0.299106985,0.320313007,0.246928662,777280000,0,0
4/3/1987,0.319195986,0.320870996,0.313616008,0.320313007,0.246928662,539840000,0,0
4/6/1987,0.319195986,0.324777007,0.309152007,0.3125,0.240905613,288960000,0,0
4/7/1987,0.311383992,0.313616008,0.302455008,0.302455008,0.233161971,259840000,0,0
4/8/1987,0.302455008,0.313616008,0.301339,0.308036,0.23746413,230720000,0,0
4/9/1987,0.306919992,0.319195986,0.302455008,0.316964,0.244346917,237440000,0,0
4/10/1987,0.318080008,0.319195986,0.311383992,0.313616008,0.241766036,217840000,0,0
4/13/1987,0.3125,0.313616008,0.301339,0.301339,0.232301682,142217600,0,0
4/14/1987,0.297991008,0.311383992,0.296875,0.303570986,0.234022245,407680000,0,0
4/15/1987,0.310268015,0.316964,0.306919992,0.316964,0.244346917,349440000,0,0
4/16/1987,0.318080008,0.327008992,0.316964,0.319195986,0.246067435,347200000,0,0
4/20/1987,0.319195986,0.324777007,0.315847993,0.317521989,0.244777098,149161600,0,0
4/21/1987,0.313616008,0.334820986,0.310268015,0.333705008,0.257252365,432320000,0,0
4/22/1987,0.342076004,0.34375,0.330356985,0.331472993,0.255531937,403200000,0,0
4/23/1987,0.331472993,0.344866008,0.331472993,0.339286,0.261554986,304640000,0,0
4/24/1987,0.338169992,0.341518015,0.332589,0.333705008,0.257252365,255360000,0,0
4/27/1987,0.331472993,0.335938007,0.327008992,0.334820986,0.258112818,383040000,0,0
4/28/1987,0.338169992,0.347656012,0.337054014,0.34375,0.264996201,324800000,0,0
4/29/1987,0.344866008,0.356027007,0.34375,0.347097993,0.267577201,291200000,0,0
4/30/1987,0.348214,0.357143015,0.347097993,0.353794992,0.272739857,253120000,0,0
5/1/1987,0.354911,0.357143015,0.351563007,0.357143015,0.275320858,132720000,0,0
5/4/1987,0.354911,0.358258992,0.352679014,0.356027007,0.274460495,142105600,0,0
5/5/1987,0.357143015,0.360491008,0.348214,0.358258992,0.276181251,230720000,0,0
5/6/1987,0.359375,0.367188007,0.353794992,0.357143015,0.275320858,286720000,0,0
5/7/1987,0.356027007,0.361606985,0.356027007,0.358258992,0.276181251,180790400,0,0
5/8/1987,0.359375,0.361606985,0.352679014,0.352679014,0.271879613,184732800,0,0
5/11/1987,0.34375,0.354911,0.342633992,0.34375,0.265399486,197276800,0.000536,0
5/12/1987,0.339286,0.341518015,0.334820986,0.337054014,0.260229677,259840000,0,0
5/13/1987,0.338169992,0.351004004,0.337054014,0.350445986,0.270569295,311360000,0,0
5/14/1987,0.349330008,0.354911,0.349330008,0.353794992,0.273155034,148489600,0,0
5/15/1987,0.353794992,0.353794992,0.348214,0.349330008,0.269707769,145958400,0,0
5/18/1987,0.349330008,0.350445986,0.337054014,0.338169992,0.26109153,241920000,0,0
5/19/1987,0.338169992,0.338169992,0.324218988,0.327008992,0.252474278,239680000,0,0
5/20/1987,0.325893015,0.334820986,0.323661,0.332589,0.256782472,288960000,0,0
5/21/1987,0.333705008,0.338169992,0.332589,0.332589,0.256782472,173801600,0,0
5/22/1987,0.334820986,0.337054014,0.329241008,0.330915004,0.255489975,97104000,0,0
5/26/1987,0.332589,0.348214,0.330356985,0.348214,0.268845916,152252800,0,0
5/27/1987,0.348214,0.358258992,0.345981985,0.354911,0.274016708,180700800,0,0
5/28/1987,0.354911,0.358258992,0.350445986,0.357143015,0.275739968,151222400,0,0
5/29/1987,0.358258992,0.359375,0.352679014,0.352679014,0.272293389,92601600,0,0
6/1/1987,0.354911,0.354911,0.345981985,0.347097993,0.26798439,83305600,0,0
6/2/1987,0.345981985,0.348214,0.34375,0.344866008,0.26626116,137491200,0,0
6/3/1987,0.344866008,0.354911,0.344866008,0.347097993,0.26798439,171315200,0,0
6/4/1987,0.348214,0.351563007,0.34375,0.350445986,0.270569295,153596800,0,0
6/5/1987,0.351563007,0.351563007,0.347097993,0.347097993,0.26798439,130928000,0,0
6/8/1987,0.347097993,0.348214,0.342633992,0.347097993,0.26798439,201846400,0,0
6/9/1987,0.345981985,0.354911,0.345981985,0.350445986,0.270569295,127052800,0,0
6/10/1987,0.351563007,0.358258992,0.348214,0.350445986,0.270569295,146227200,0,0
6/11/1987,0.350445986,0.357143015,0.348214,0.352679014,0.272293389,125372800,0,0
6/12/1987,0.352679014,0.356027007,0.351563007,0.352679014,0.272293389,101763200,0,0
6/15/1987,0.352679014,0.354911,0.345981985,0.350445986,0.270569295,259840000,0,0
6/16/1987,0.370536,0.372768015,0.339286,0.370536,0.286080271,342720000,0,2
6/17/1987,0.370536,0.379464,0.357143015,0.361606985,0.279186338,297920000,0,0
6/18/1987,0.359375,0.372768015,0.352679014,0.370536,0.286080271,229600000,0,0
6/19/1987,0.370536,0.372768015,0.360491008,0.366070986,0.282632977,125440000,0,0
6/22/1987,0.368304014,0.377231985,0.364955008,0.375,0.289526671,169120000,0,0
6/23/1987,0.375,0.376116008,0.363839,0.368304014,0.284357011,80852800,0,0
6/24/1987,0.370536,0.386161,0.361606985,0.375,0.289526671,118720000,0,0
6/25/1987,0.375,0.379464,0.361606985,0.361606985,0.279186338,120960000,0,0
6/26/1987,0.363839,0.370536,0.357143015,0.361606985,0.279186338,127680000,0,0
6/29/1987,0.361606985,0.363839,0.357143015,0.363839,0.280909687,101304000,0,0
6/30/1987,0.361606985,0.366070986,0.354911,0.361606985,0.279186338,144480000,0,0
7/1/1987,0.363839,0.363839,0.354911,0.357143015,0.275739968,94830400,0,0
7/2/1987,0.357143015,0.366070986,0.354911,0.362722993,0.280048072,81558400,0,0
7/6/1987,0.363839,0.372768015,0.361606985,0.363839,0.280909687,85489600,0,0
7/7/1987,0.361606985,0.366070986,0.345981985,0.350445986,0.270569295,203840000,0,0
7/8/1987,0.350445986,0.350445986,0.325893015,0.332589,0.256782472,341600000,0,0
7/9/1987,0.332589,0.345981985,0.332589,0.337054014,0.260229677,239680000,0,0
7/10/1987,0.339286,0.350445986,0.337054014,0.339286,0.261952996,156800000,0,0
7/13/1987,0.348214,0.363839,0.345981985,0.361606985,0.279186338,255360000,0,0
7/14/1987,0.366070986,0.383929014,0.366070986,0.383929014,0.296420604,257600000,0,0
7/15/1987,0.383929014,0.399554014,0.377231985,0.392856985,0.303313762,271040000,0,0
7/16/1987,0.392856985,0.392856985,0.386161,0.392856985,0.303313762,94584000,0,0
7/17/1987,0.395089,0.399554014,0.381695986,0.386161,0.298143715,92198400,0,0
7/20/1987,0.383929014,0.386161,0.370536,0.372768015,0.28780356,124320000,0,0
7/21/1987,0.375,0.379464,0.368304014,0.369419992,0.285218537,110992000,0,0
7/22/1987,0.370536,0.381695986,0.368304014,0.379464,0.29297331,60928000,0,0
7/23/1987,0.383929014,0.388393015,0.361606985,0.372768015,0.28780356,74737600,0,0
7/24/1987,0.370536,0.381695986,0.370536,0.379464,0.29297331,117600000,0,0
7/27/1987,0.379464,0.383929014,0.375,0.377231985,0.291249961,56638400,0,0
7/28/1987,0.379464,0.381695986,0.372768015,0.373883992,0.288665116,74289600,0,0
7/29/1987,0.375,0.375,0.361606985,0.366070986,0.282632977,98828800,0,0
7/30/1987,0.366070986,0.370536,0.363839,0.370536,0.286080271,104294400,0,0
7/31/1987,0.368304014,0.375,0.368304014,0.368304014,0.284357011,73046400,0,0
8/3/1987,0.366070986,0.370536,0.359375,0.359375,0.277463138,63358400,0,0
8/4/1987,0.361606985,0.377231985,0.357143015,0.377231985,0.291249961,120960000,0,0
8/5/1987,0.377231985,0.388393015,0.375,0.386161,0.298143715,129920000,0,0
8/6/1987,0.386161,0.417411,0.381695986,0.412945986,0.318823725,252000000,0,0
8/7/1987,0.412945986,0.421875,0.410714,0.415179014,0.32054776,152320000,0,0
8/10/1987,0.430804014,0.430804014,0.408481985,0.430804014,0.33304137,77996800,0.000536,0
8/11/1987,0.441964,0.448661,0.435268015,0.441964,0.341668814,271040000,0,0
8/12/1987,0.441964,0.444195986,0.430804014,0.435268015,0.336492449,161280000,0,0
8/13/1987,0.435268015,0.448661,0.433036,0.4375,0.338217884,196000000,0,0
8/14/1987,0.433036,0.446429014,0.428570986,0.4375,0.338217884,104854400,0,0
8/17/1987,0.441964,0.446429014,0.435268015,0.441964,0.341668814,145600000,0,0
8/18/1987,0.439731985,0.441964,0.430804014,0.435268015,0.336492449,237440000,0,0
8/19/1987,0.441964,0.446429014,0.4375,0.446429014,0.345120609,66875200,0,0
8/20/1987,0.448661,0.46875,0.444195986,0.462054014,0.357199878,175840000,0,0
8/21/1987,0.462054014,0.479911,0.459820986,0.473214,0.365827203,140000000,0,0
8/24/1987,0.473214,0.477679014,0.466518015,0.466518015,0.360650867,120960000,0,0
8/25/1987,0.470981985,0.475445986,0.464286,0.464286,0.358925343,136640000,0,0
8/26/1987,0.473214,0.477679014,0.464286,0.464286,0.358925343,196000000,0,0
8/27/1987,0.466518015,0.470981985,0.459820986,0.464286,0.358925343,124320000,0,0
8/28/1987,0.464286,0.46875,0.459820986,0.464286,0.358925343,95816000,0,0
8/31/1987,0.466518015,0.484375,0.462054014,0.482143015,0.372730166,150080000,0,0
9/1/1987,0.488839,0.493304014,0.46875,0.46875,0.362376243,138880000,0,0
9/2/1987,0.464286,0.475445986,0.453125,0.464286,0.358925343,229600000,0,0
9/3/1987,0.46875,0.470981985,0.448661,0.457589,0.353748083,184800000,0,0
9/4/1987,0.457589,0.462054014,0.446429014,0.450893015,0.348571658,108438400,0,0
9/8/1987,0.448661,0.450893015,0.433036,0.445313007,0.344257951,175840000,0,0
9/9/1987,0.448661,0.473214,0.441964,0.470981985,0.364101708,157920000,0,0
9/10/1987,0.475445986,0.486606985,0.474330008,0.479911,0.371004611,140000000,0,0
9/11/1987,0.482143015,0.495536,0.470981985,0.486606985,0.376180947,124320000,0,0
9/14/1987,0.488839,0.493304014,0.470981985,0.473214,0.365827203,81905600,0,0
9/15/1987,0.473214,0.473214,0.459820986,0.462054014,0.357199878,104608000,0,0
9/16/1987,0.462054014,0.469866008,0.457589,0.462054014,0.357199878,168000000,0,0
9/17/1987,0.464286,0.466518015,0.455356985,0.464286,0.358925343,66796800,0,0
9/18/1987,0.464286,0.466518015,0.458705008,0.462054014,0.357199878,71198400,0,0
9/21/1987,0.462054014,0.470981985,0.448661,0.448661,0.346846163,128800000,0,0
9/22/1987,0.450893015,0.484375,0.448661,0.483258992,0.373592794,153440000,0,0
9/23/1987,0.483258992,0.5,0.479911,0.493304014,0.381358236,254576000,0,0
9/24/1987,0.493304014,0.516740978,0.493304014,0.504463971,0.38998574,182560000,0,0
9/25/1987,0.506695986,0.517857015,0.504463971,0.513392985,0.396888524,106523200,0,0
9/28/1987,0.513392985,0.524554014,0.495536,0.497768015,0.384809077,203840000,0,0
9/29/1987,0.5,0.5,0.484375,0.486606985,0.376180947,171360000,0,0
9/30/1987,0.484375,0.508929014,0.484375,0.504463971,0.38998574,122080000,0,0
10/1/1987,0.506695986,0.524554014,0.504463971,0.520088971,0.402064949,116480000,0,0
10/2/1987,0.520088971,0.524554014,0.513392985,0.522320986,0.403790504,96499200,0,0
10/5/1987,0.522320986,0.533482015,0.515625,0.529017985,0.408967555,134400000,0,0
10/6/1987,0.53125,0.53125,0.495536,0.497768015,0.384809077,201600000,0,0
10/7/1987,0.495536,0.497768015,0.484375,0.495536,0.383083642,224000000,0,0
10/8/1987,0.495536,0.5,0.475445986,0.484375,0.374455571,164640000,0,0
10/9/1987,0.484375,0.495536,0.482143015,0.483258992,0.373592794,145600000,0,0
10/12/1987,0.484375,0.485491008,0.462054014,0.475445986,0.367552817,199360000,0,0
10/13/1987,0.486606985,0.488839,0.475445986,0.486606985,0.376180947,162400000,0,0
10/14/1987,0.479911,0.482143015,0.464286,0.475445986,0.367552817,258720000,0,0
10/15/1987,0.475445986,0.486606985,0.462054014,0.464286,0.358925343,348320000,0,0
10/16/1987,0.466518015,0.473214,0.424106985,0.430804014,0.33304137,420000000,0,0
10/19/1987,0.430804014,0.430804014,0.316964,0.325893015,0.251937866,476000000,0,0
10/20/1987,0.34375,0.375,0.291294992,0.308036,0.238133073,568960000,0,0
10/21/1987,0.34375,0.375,0.339286,0.361606985,0.279547304,534240000,0,0
10/22/1987,0.350445986,0.361606985,0.321429014,0.328125,0.253663331,385280000,0,0
10/23/1987,0.319195986,0.325893015,0.305804014,0.316964,0.245035186,198240000,0,0
10/26/1987,0.308036,0.3125,0.246652007,0.25,0.19326739,313600000,0,0
10/27/1987,0.263393015,0.287945986,0.258929014,0.270089,0.208797559,455840000,0,0
10/28/1987,0.274554014,0.301339,0.261161,0.299106985,0.231230527,418880000,0,0
10/29/1987,0.305804014,0.357143015,0.287945986,0.352679014,0.272645384,331520000,0,0
10/30/1987,0.357143015,0.383929014,0.34375,0.344866008,0.266605318,421120000,0,0
11/2/1987,0.345981985,0.352679014,0.334820986,0.345981985,0.267468154,188160000,0,0
11/3/1987,0.339286,0.34375,0.305804014,0.323661,0.250212431,313600000,0,0
11/4/1987,0.316964,0.332589,0.310268015,0.321429014,0.248486891,234080000,0,0
11/5/1987,0.323661,0.345981985,0.323661,0.339286,0.26229158,255360000,0,0
11/6/1987,0.341518015,0.352679014,0.330356985,0.337054014,0.260566056,187040000,0,0
11/9/1987,0.330356985,0.334820986,0.323661,0.332589,0.25711441,210560000,0,0
11/10/1987,0.325893015,0.334820986,0.321429014,0.323661,0.250212431,231840000,0,0
11/11/1987,0.332589,0.341518015,0.328125,0.332589,0.25711441,185920000,0,0
11/12/1987,0.34375,0.357143015,0.342633992,0.345981985,0.267468154,246400000,0,0
11/13/1987,0.350445986,0.352679014,0.330356985,0.332589,0.25711441,154560000,0,0
11/16/1987,0.337054014,0.34375,0.325893015,0.328125,0.253663331,184800000,0,0
11/17/1987,0.328125,0.330356985,0.3125,0.3125,0.242111042,268800000,0.000714,0
11/18/1987,0.319195986,0.325893015,0.308036,0.323661,0.250758082,265440000,0,0
11/19/1987,0.325893015,0.325893015,0.303570986,0.308036,0.238652393,182560000,0,0
11/20/1987,0.303570986,0.321429014,0.296875,0.316964,0.245569542,250880000,0,0
11/23/1987,0.316964,0.323661,0.310268015,0.323661,0.250758082,97395200,0,0
11/24/1987,0.328125,0.337054014,0.322544992,0.330356985,0.255945891,197120000,0,0
11/25/1987,0.330356985,0.330356985,0.321429014,0.325893015,0.252487272,92400000,0,0
11/27/1987,0.323661,0.325893015,0.310268015,0.3125,0.242111042,70683200,0,0
